date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,year,month,era,match_key
3/23/1963,El Salvador,Nicaragua,6,1,CONCACAF Championship,San Salvador,El Salvador,FALSE,1963,3,1960,1963-03-23|El Salvador|Nicaragua
3/23/1963,Uruguay,Chile,3,2,Copa Juan Pinto Durán,Montevideo,Uruguay,FALSE,1963,3,1960,1963-03-23|Uruguay|Chile
3/24/1963,Argentina,Brazil,3,0,Copa América,La Paz,Bolivia,TRUE,1963,3,1960,1963-03-24|Argentina|Brazil
3/24/1963,Bolivia,Paraguay,2,0,Copa América,Cochabamba,Bolivia,FALSE,1963,3,1960,1963-03-24|Bolivia|Paraguay
3/24/1963,Colombia,Peru,1,1,Copa América,La Paz,Bolivia,TRUE,1963,3,1960,1963-03-24|Colombia|Peru
3/24/1963,Costa Rica,Jamaica,6,0,CONCACAF Championship,Santa Ana,El Salvador,TRUE,1963,3,1960,1963-03-24|Costa Rica|Jamaica
3/24/1963,Mexico,Curaçao,1,2,CONCACAF Championship,Santa Ana,El Salvador,TRUE,1963,3,1960,1963-03-24|Mexico|Curaçao
3/24/1963,Uganda,Ethiopia,1,7,Friendly,Kampala,Uganda,FALSE,1963,3,1960,1963-03-24|Uganda|Ethiopia
3/25/1963,Honduras,Nicaragua,1,0,CONCACAF Championship,San Salvador,El Salvador,TRUE,1963,3,1960,1963-03-25|Honduras|Nicaragua
3/25/1963,El Salvador,Panama,1,1,CONCACAF Championship,San Salvador,El Salvador,FALSE,1963,3,1960,1963-03-25|El Salvador|Panama
3/27/1963,Brazil,Ecuador,2,2,Copa América,Cochabamba,Bolivia,TRUE,1963,3,1960,1963-03-27|Brazil|Ecuador
3/27/1963,Guatemala,Nicaragua,3,1,CONCACAF Championship,San Salvador,El Salvador,TRUE,1963,3,1960,1963-03-27|Guatemala|Nicaragua
3/27/1963,El Salvador,Honduras,2,2,CONCACAF Championship,San Salvador,El Salvador,FALSE,1963,3,1960,1963-03-27|El Salvador|Honduras
3/27/1963,Paraguay,Peru,4,1,Copa América,Cochabamba,Bolivia,TRUE,1963,3,1960,1963-03-27|Paraguay|Peru
3/27/1963,Turkey,Italy,0,1,UEFA Euro qualification,Istanbul,Turkey,FALSE,1963,3,1960,1963-03-27|Turkey|Italy
3/28/1963,Bolivia,Argentina,3,2,Copa América,La Paz,Bolivia,FALSE,1963,3,1960,1963-03-28|Bolivia|Argentina
3/28/1963,Costa Rica,Curaçao,1,0,CONCACAF Championship,Santa Ana,El Salvador,TRUE,1963,3,1960,1963-03-28|Costa Rica|Curaçao
3/28/1963,Jamaica,Mexico,0,8,CONCACAF Championship,Santa Ana,El Salvador,TRUE,1963,3,1960,1963-03-28|Jamaica|Mexico
3/29/1963,Guatemala,Honduras,1,2,CONCACAF Championship,San Salvador,El Salvador,TRUE,1963,3,1960,1963-03-29|Guatemala|Honduras
3/29/1963,Nicaragua,Panama,0,5,CONCACAF Championship,San Salvador,El Salvador,TRUE,1963,3,1960,1963-03-29|Nicaragua|Panama
3/30/1963,Costa Rica,Mexico,0,0,CONCACAF Championship,Santa Ana,El Salvador,TRUE,1963,3,1960,1963-03-30|Costa Rica|Mexico
3/30/1963,Jamaica,Curaçao,1,2,CONCACAF Championship,Santa Ana,El Salvador,TRUE,1963,3,1960,1963-03-30|Jamaica|Curaçao
3/31/1963,Panama,Honduras,0,1,CONCACAF Championship,San Salvador,El Salvador,TRUE,1963,3,1960,1963-03-31|Panama|Honduras
3/31/1963,El Salvador,Guatemala,1,1,CONCACAF Championship,San Salvador,El Salvador,FALSE,1963,3,1960,1963-03-31|El Salvador|Guatemala
3/31/1963,Argentina,Paraguay,1,1,Copa América,La Paz,Bolivia,TRUE,1963,3,1960,1963-03-31|Argentina|Paraguay
3/31/1963,Belgium,Yugoslavia,0,1,UEFA Euro qualification,Brussels,Belgium,FALSE,1963,3,1960,1963-03-31|Belgium|Yugoslavia
3/31/1963,Bolivia,Brazil,5,4,Copa América,Cochabamba,Bolivia,FALSE,1963,3,1960,1963-03-31|Bolivia|Brazil
3/31/1963,Colombia,Ecuador,3,4,Copa América,La Paz,Bolivia,TRUE,1963,3,1960,1963-03-31|Colombia|Ecuador
3/31/1963,Czechoslovakia,German Dr,1,1,UEFA Euro qualification,Prague,Czechoslovakia,FALSE,1963,3,1960,1963-03-31|Czechoslovakia|German Dr
3/31/1963,Lebanon,Kuwait,6,0,Arab Cup,Beirut,Lebanon,FALSE,1963,3,1960,1963-03-31|Lebanon|Kuwait
3/31/1963,Syria,Jordan,4,0,Arab Cup,Beirut,Lebanon,TRUE,1963,3,1960,1963-03-31|Syria|Jordan
3/31/1963,Suriname,Trinidad And Tobago,3,1,Friendly,Paramaribo,Suriname,FALSE,1963,3,1960,1963-03-31|Suriname|Trinidad And Tobago
3/31/1963,Switzerland,Netherlands,1,1,UEFA Euro qualification,Bern,Switzerland,FALSE,1963,3,1960,1963-03-31|Switzerland|Netherlands
4/2/1963,Suriname,Trinidad And Tobago,1,2,Friendly,Paramaribo,Suriname,FALSE,1963,4,1960,1963-04-02|Suriname|Trinidad And Tobago
4/2/1963,Syria,Tunisia,0,1,Arab Cup,Beirut,Lebanon,TRUE,1963,4,1960,1963-04-02|Syria|Tunisia
4/2/1963,Kuwait,Jordan,4,0,Arab Cup,Beirut,Lebanon,TRUE,1963,4,1960,1963-04-02|Kuwait|Jordan
4/3/1963,Honduras,Curaçao,1,4,CONCACAF Championship,San Salvador,El Salvador,TRUE,1963,4,1960,1963-04-03|Honduras|Curaçao
4/3/1963,El Salvador,Costa Rica,1,4,CONCACAF Championship,San Salvador,El Salvador,FALSE,1963,4,1960,1963-04-03|El Salvador|Costa Rica
4/3/1963,Northern Ireland,Wales,1,4,British Home Championship,Belfast,Northern Ireland,FALSE,1963,4,1960,1963-04-03|Northern Ireland|Wales
4/4/1963,Jordan,Tunisia,0,4,Arab Cup,Beirut,Lebanon,TRUE,1963,4,1960,1963-04-04|Jordan|Tunisia
4/4/1963,Lebanon,Syria,2,3,Arab Cup,Beirut,Lebanon,FALSE,1963,4,1960,1963-04-04|Lebanon|Syria
4/4/1963,Suriname,Trinidad And Tobago,4,3,Friendly,Paramaribo,Suriname,FALSE,1963,4,1960,1963-04-04|Suriname|Trinidad And Tobago
4/4/1963,Jersey,Alderney,6,0,Muratti Vase,Jersey,Jersey,FALSE,1963,4,1960,1963-04-04|Jersey|Alderney
4/5/1963,Costa Rica,Curaçao,1,0,CONCACAF Championship,San Salvador,El Salvador,TRUE,1963,4,1960,1963-04-05|Costa Rica|Curaçao
4/5/1963,El Salvador,Honduras,3,0,CONCACAF Championship,San Salvador,El Salvador,FALSE,1963,4,1960,1963-04-05|El Salvador|Honduras
4/6/1963,England,Scotland,1,2,British Home Championship,London,England,FALSE,1963,4,1960,1963-04-06|England|Scotland
4/6/1963,Kuwait,Tunisia,1,5,Arab Cup,Beirut,Lebanon,TRUE,1963,4,1960,1963-04-06|Kuwait|Tunisia
4/6/1963,Lebanon,Jordan,5,0,Arab Cup,Beirut,Lebanon,FALSE,1963,4,1960,1963-04-06|Lebanon|Jordan
4/7/1963,El Salvador,Curaçao,3,2,CONCACAF Championship,San Salvador,El Salvador,FALSE,1963,4,1960,1963-04-07|El Salvador|Curaçao
4/7/1963,Costa Rica,Honduras,2,1,CONCACAF Championship,San Salvador,El Salvador,TRUE,1963,4,1960,1963-04-07|Costa Rica|Honduras
4/7/1963,Kuwait,Syria,0,4,Arab Cup,Beirut,Lebanon,TRUE,1963,4,1960,1963-04-07|Kuwait|Syria
4/7/1963,Lebanon,Tunisia,0,1,Arab Cup,Beirut,Lebanon,FALSE,1963,4,1960,1963-04-07|Lebanon|Tunisia
4/12/1963,Senegal,Cameroon,1,0,African Friendship Games,Dakar,Senegal,FALSE,1963,4,1960,1963-04-12|Senegal|Cameroon
4/12/1963,Nigeria,Niger,1,0,African Friendship Games,Dakar,Senegal,TRUE,1963,4,1960,1963-04-12|Nigeria|Niger
4/12/1963,Madagascar,Benin,1,0,African Friendship Games,Dakar,Senegal,TRUE,1963,4,1960,1963-04-12|Madagascar|Benin
4/12/1963,Liberia,Chad,2,1,African Friendship Games,Dakar,Senegal,TRUE,1963,4,1960,1963-04-12|Liberia|Chad
4/12/1963,France,Gambia,5,1,African Friendship Games,Dakar,Senegal,TRUE,1963,4,1960,1963-04-12|France|Gambia
4/12/1963,Gabon,Burkina Faso,4,0,African Friendship Games,Dakar,Senegal,TRUE,1963,4,1960,1963-04-12|Gabon|Burkina Faso
4/12/1963,Congo,Ivory Coast,3,2,African Friendship Games,Dakar,Senegal,TRUE,1963,4,1960,1963-04-12|Congo|Ivory Coast
4/12/1963,Dr Congo,Mauritania,6,0,African Friendship Games,Dakar,Senegal,TRUE,1963,4,1960,1963-04-12|Dr Congo|Mauritania
4/13/1963,Brazil,Argentina,2,3,Copa Roca,São Paulo,Brazil,FALSE,1963,4,1960,1963-04-13|Brazil|Argentina
4/13/1963,Tunisia,Ivory Coast,3,1,African Friendship Games,Dakar,Senegal,TRUE,1963,4,1960,1963-04-13|Tunisia|Ivory Coast
4/13/1963,Congo,Dr Congo,2,1,African Friendship Games,Dakar,Senegal,TRUE,1963,4,1960,1963-04-13|Congo|Dr Congo
4/14/1963,Senegal,Nigeria,5,1,African Friendship Games,Dakar,Senegal,FALSE,1963,4,1960,1963-04-14|Senegal|Nigeria
4/14/1963,Cameroon,Niger,3,2,African Friendship Games,Dakar,Senegal,TRUE,1963,4,1960,1963-04-14|Cameroon|Niger
4/14/1963,Benin,Liberia,1,0,African Friendship Games,Dakar,Senegal,TRUE,1963,4,1960,1963-04-14|Benin|Liberia
4/14/1963,Madagascar,Chad,2,1,African Friendship Games,Dakar,Senegal,TRUE,1963,4,1960,1963-04-14|Madagascar|Chad
4/14/1963,France,Gabon,3,0,African Friendship Games,Dakar,Senegal,TRUE,1963,4,1960,1963-04-14|France|Gabon
4/14/1963,Gambia,Burkina Faso,2,2,African Friendship Games,Dakar,Senegal,TRUE,1963,4,1960,1963-04-14|Gambia|Burkina Faso
4/14/1963,Ivory Coast,Mauritania,2,0,African Friendship Games,Dakar,Senegal,TRUE,1963,4,1960,1963-04-14|Ivory Coast|Mauritania
4/14/1963,Tunisia,Congo,2,0,African Friendship Games,Dakar,Senegal,TRUE,1963,4,1960,1963-04-14|Tunisia|Congo
4/15/1963,Tunisia,Mauritania,4,0,African Friendship Games,Dakar,Senegal,TRUE,1963,4,1960,1963-04-15|Tunisia|Mauritania
4/15/1963,Ivory Coast,Dr Congo,1,0,African Friendship Games,Dakar,Senegal,TRUE,1963,4,1960,1963-04-15|Ivory Coast|Dr Congo
4/16/1963,Brazil,Argentina,5,2,Copa Roca,Rio de Janeiro,Brazil,FALSE,1963,4,1960,1963-04-16|Brazil|Argentina
4/16/1963,Guadeloupe,Martinique,3,0,Friendly,Basse-Terre,Guadeloupe,FALSE,1963,4,1960,1963-04-16|Guadeloupe|Martinique
4/16/1963,Senegal,Niger,3,1,African Friendship Games,Dakar,Senegal,FALSE,1963,4,1960,1963-04-16|Senegal|Niger
4/16/1963,Madagascar,Liberia,3,1,African Friendship Games,Dakar,Senegal,TRUE,1963,4,1960,1963-04-16|Madagascar|Liberia
4/16/1963,Benin,Chad,6,2,African Friendship Games,Dakar,Senegal,TRUE,1963,4,1960,1963-04-16|Benin|Chad
4/16/1963,Gambia,Gabon,2,2,African Friendship Games,Dakar,Senegal,TRUE,1963,4,1960,1963-04-16|Gambia|Gabon
4/16/1963,France,Burkina Faso,1,0,African Friendship Games,Dakar,Senegal,TRUE,1963,4,1960,1963-04-16|France|Burkina Faso
4/16/1963,Congo,Mauritania,7,0,African Friendship Games,Dakar,Senegal,TRUE,1963,4,1960,1963-04-16|Congo|Mauritania
4/16/1963,Dr Congo,Tunisia,1,0,African Friendship Games,Dakar,Senegal,TRUE,1963,4,1960,1963-04-16|Dr Congo|Tunisia
4/17/1963,Netherlands,France,1,0,Friendly,Rotterdam,Netherlands,FALSE,1963,4,1960,1963-04-17|Netherlands|France
4/18/1963,Tunisia,Madagascar,2,1,African Friendship Games,Dakar,Senegal,TRUE,1963,4,1960,1963-04-18|Tunisia|Madagascar
4/18/1963,Senegal,France,2,0,African Friendship Games,Dakar,Senegal,FALSE,1963,4,1960,1963-04-18|Senegal|France
4/20/1963,Guadeloupe,Puerto Rico,3,0,Friendly,Basse-Terre,Guadeloupe,FALSE,1963,4,1960,1963-04-20|Guadeloupe|Puerto Rico
4/20/1963,France,Madagascar,4,1,African Friendship Games,Dakar,Senegal,TRUE,1963,4,1960,1963-04-20|France|Madagascar
4/20/1963,Senegal,Tunisia,1,1,African Friendship Games,Dakar,Senegal,FALSE,1963,4,1960,1963-04-20|Senegal|Tunisia
4/21/1963,Portugal,Brazil,1,0,Friendly,Lisbon,Portugal,FALSE,1963,4,1960,1963-04-21|Portugal|Brazil
4/24/1963,Austria,Czechoslovakia,3,1,Friendly,Vienna,Austria,FALSE,1963,4,1960,1963-04-24|Austria|Czechoslovakia
4/24/1963,Belgium,Brazil,5,1,Friendly,Brussels,Belgium,FALSE,1963,4,1960,1963-04-24|Belgium|Brazil
4/25/1963,China Pr,North Vietnam,1,0,Friendly,Jakarta,Indonesia,TRUE,1963,4,1960,1963-04-25|China Pr|North Vietnam
4/26/1963,Cambodia,North Vietnam,2,3,Friendly,Jakarta,Indonesia,TRUE,1963,4,1960,1963-04-26|Cambodia|North Vietnam
4/26/1963,Indonesia,Egypt,1,3,Friendly,Jakarta,Indonesia,FALSE,1963,4,1960,1963-04-26|Indonesia|Egypt
4/27/1963,Cambodia,China Pr,0,6,Friendly,Jakarta,Indonesia,TRUE,1963,4,1960,1963-04-27|Cambodia|China Pr
4/27/1963,Indonesia,Egypt,2,2,Friendly,Jakarta,Indonesia,FALSE,1963,4,1960,1963-04-27|Indonesia|Egypt
4/28/1963,Bulgaria,Czechoslovakia,1,0,Friendly,Sofia,Bulgaria,FALSE,1963,4,1960,1963-04-28|Bulgaria|Czechoslovakia
4/28/1963,France,Brazil,2,3,Friendly,Colombes,France,FALSE,1963,4,1960,1963-04-28|France|Brazil
4/30/1963,Egypt,China Pr,2,0,Friendly,Jakarta,Indonesia,TRUE,1963,4,1960,1963-04-30|Egypt|China Pr
4/30/1963,Indonesia,North Vietnam,3,1,Friendly,Jakarta,Indonesia,FALSE,1963,4,1960,1963-04-30|Indonesia|North Vietnam
5/2/1963,Netherlands,Brazil,1,0,Friendly,Amsterdam,Netherlands,FALSE,1963,5,1960,1963-05-02|Netherlands|Brazil
5/2/1963,Tanzania,Ethiopia,0,2,Friendly,Dar es Salaam,Tanzania,FALSE,1963,5,1960,1963-05-02|Tanzania|Ethiopia
5/2/1963,Guernsey,Jersey,1,4,Muratti Vase,Guernsey,Guernsey,FALSE,1963,5,1960,1963-05-02|Guernsey|Jersey
5/5/1963,Germany,Brazil,1,2,Friendly,Hamburg,Germany,FALSE,1963,5,1960,1963-05-05|Germany|Brazil
5/5/1963,Sweden,Hungary,2,1,Friendly,Solna,Sweden,FALSE,1963,5,1960,1963-05-05|Sweden|Hungary
5/8/1963,England,Brazil,1,1,Friendly,London,England,FALSE,1963,5,1960,1963-05-08|England|Brazil
5/8/1963,Scotland,Austria,4,1,Friendly,Glasgow,Scotland,FALSE,1963,5,1960,1963-05-08|Scotland|Austria
5/12/1963,Italy,Brazil,3,0,Friendly,Milan,Italy,FALSE,1963,5,1960,1963-05-12|Italy|Brazil
5/12/1963,Romania,German Dr,3,2,Friendly,Bucharest,Romania,FALSE,1963,5,1960,1963-05-12|Romania|German Dr
5/15/1963,Norway,Poland,2,5,Friendly,Oslo,Norway,FALSE,1963,5,1960,1963-05-15|Norway|Poland
5/17/1963,Egypt,Brazil,0,1,Friendly,Cairo,Egypt,FALSE,1963,5,1960,1963-05-17|Egypt|Brazil
5/19/1963,Hungary,Denmark,6,0,Friendly,Budapest,Hungary,FALSE,1963,5,1960,1963-05-19|Hungary|Denmark
5/19/1963,Indonesia,China Pr,1,2,Friendly,Semarang,Indonesia,FALSE,1963,5,1960,1963-05-19|Indonesia|China Pr
5/19/1963,Israel,Brazil,0,5,Friendly,Ramat Gan,Israel,FALSE,1963,5,1960,1963-05-19|Israel|Brazil
5/22/1963,Poland,Greece,4,0,Friendly,Warsaw,Poland,FALSE,1963,5,1960,1963-05-22|Poland|Greece
5/22/1963,Russia,Sweden,0,1,Friendly,Moscow,Russia,FALSE,1963,5,1960,1963-05-22|Russia|Sweden
5/27/1963,Zanzibar,Ethiopia,0,4,Friendly,Zanzibar City,Zanzibar,FALSE,1963,5,1960,1963-05-27|Zanzibar|Ethiopia
5/29/1963,Czechoslovakia,England,2,4,Friendly,Bratislava,Czechoslovakia,FALSE,1963,5,1960,1963-05-29|Czechoslovakia|England
5/30/1963,Spain,Northern Ireland,1,1,UEFA Euro qualification,Bilbao,Spain,FALSE,1963,5,1960,1963-05-30|Spain|Northern Ireland
6/1/1963,Kenya,Sudan,0,1,African Cup of Nations qualification,Nairobi,Kenya,FALSE,1963,6,1960,1963-06-01|Kenya|Sudan
6/2/1963,Czechoslovakia,Hungary,2,2,Friendly,Prague,Czechoslovakia,FALSE,1963,6,1960,1963-06-02|Czechoslovakia|Hungary
6/2/1963,German Dr,England,1,2,Friendly,Leipzig,German DR,FALSE,1963,6,1960,1963-06-02|German Dr|England
6/2/1963,Poland,Romania,1,1,Friendly,Chorzów,Poland,FALSE,1963,6,1960,1963-06-02|Poland|Romania
6/3/1963,Denmark,Finland,1,1,Nordic Championship,Copenhagen,Denmark,FALSE,1963,6,1960,1963-06-03|Denmark|Finland
6/3/1963,Kenya,Ethiopia,1,2,Friendly,Nairobi,Kenya,FALSE,1963,6,1960,1963-06-03|Kenya|Ethiopia
6/4/1963,Norway,Scotland,4,3,Friendly,Bergen,Norway,FALSE,1963,6,1960,1963-06-04|Norway|Scotland
6/5/1963,Switzerland,England,1,8,Friendly,Basel,Switzerland,FALSE,1963,6,1960,1963-06-05|Switzerland|England
6/9/1963,Austria,Italy,0,1,Friendly,Vienna,Austria,FALSE,1963,6,1960,1963-06-09|Austria|Italy
6/9/1963,Republic Of Ireland,Scotland,1,0,Friendly,Dublin,Republic of Ireland,FALSE,1963,6,1960,1963-06-09|Republic Of Ireland|Scotland
6/9/1963,Tunisia,Lebanon,2,0,Friendly,Tunis,Tunisia,FALSE,1963,6,1960,1963-06-09|Tunisia|Lebanon
6/13/1963,Spain,Scotland,2,6,Friendly,Madrid,Spain,FALSE,1963,6,1960,1963-06-13|Spain|Scotland
6/16/1963,Ethiopia,Sudan,4,0,Friendly,Addis Ababa,Ethiopia,FALSE,1963,6,1960,1963-06-16|Ethiopia|Sudan
6/16/1963,Tunisia,Morocco,4,1,African Cup of Nations qualification,Tunis,Tunisia,FALSE,1963,6,1960,1963-06-16|Tunisia|Morocco
6/19/1963,Yugoslavia,Sweden,0,0,UEFA Euro qualification,Belgrade,Yugoslavia,FALSE,1963,6,1960,1963-06-19|Yugoslavia|Sweden
6/27/1963,Finland,Norway,2,0,Nordic Championship,Helsinki,Finland,FALSE,1963,6,1960,1963-06-27|Finland|Norway
6/29/1963,Denmark,Albania,4,0,UEFA Euro qualification,Copenhagen,Denmark,FALSE,1963,6,1960,1963-06-29|Denmark|Albania
6/30/1963,Sudan,Kenya,5,0,African Cup of Nations qualification,Khartoum,Sudan,FALSE,1963,6,1960,1963-06-30|Sudan|Kenya
7/2/1963,Morocco,Tunisia,4,2,African Cup of Nations qualification,Casablanca,Morocco,FALSE,1963,7,1960,1963-07-02|Morocco|Tunisia
7/6/1963,Zambia,Malawi,5,1,Friendly,Kitwe,Zambia,FALSE,1963,7,1960,1963-07-06|Zambia|Malawi
7/7/1963,Algeria,Egypt,2,2,Friendly,Oran,Algeria,FALSE,1963,7,1960,1963-07-07|Algeria|Egypt
7/24/1963,Chile,Uruguay,0,0,Copa Juan Pinto Durán,Santiago,Chile,FALSE,1963,7,1960,1963-07-24|Chile|Uruguay
7/27/1963,Nigeria,Guinea,2,2,African Cup of Nations qualification,Lagos,Nigeria,FALSE,1963,7,1960,1963-07-27|Nigeria|Guinea
8/5/1963,Jamaica,El Salvador,0,1,Friendly,Kingston,Jamaica,FALSE,1963,8,1960,1963-08-05|Jamaica|El Salvador
8/7/1963,Jamaica,El Salvador,0,0,Friendly,Kingston,Jamaica,FALSE,1963,8,1960,1963-08-07|Jamaica|El Salvador
8/8/1963,Malaysia,Japan,3,4,Merdeka Tournament,Kuala Lumpur,Malaysia,FALSE,1963,8,1960,1963-08-08|Malaysia|Japan
8/9/1963,Taiwan,Vietnam Republic,1,1,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE,1963,8,1960,1963-08-09|Taiwan|Vietnam Republic
8/9/1963,Jamaica,El Salvador,1,1,Friendly,Kingston,Jamaica,FALSE,1963,8,1960,1963-08-09|Jamaica|El Salvador
8/10/1963,Thailand,Japan,1,4,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE,1963,8,1960,1963-08-10|Thailand|Japan
8/11/1963,South Korea,Thailand,5,1,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE,1963,8,1960,1963-08-11|South Korea|Thailand
8/11/1963,Malaysia,Vietnam Republic,0,5,Merdeka Tournament,Kuala Lumpur,Malaysia,FALSE,1963,8,1960,1963-08-11|Malaysia|Vietnam Republic
8/12/1963,Malaysia,Taiwan,2,3,Merdeka Tournament,Kuala Lumpur,Malaysia,FALSE,1963,8,1960,1963-08-12|Malaysia|Taiwan
8/12/1963,Vietnam Republic,Japan,1,5,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE,1963,8,1960,1963-08-12|Vietnam Republic|Japan
8/13/1963,South Korea,Japan,1,1,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE,1963,8,1960,1963-08-13|South Korea|Japan
8/14/1963,South Korea,Vietnam Republic,3,1,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE,1963,8,1960,1963-08-14|South Korea|Vietnam Republic
8/14/1963,Malaysia,Thailand,2,2,Merdeka Tournament,Kuala Lumpur,Malaysia,FALSE,1963,8,1960,1963-08-14|Malaysia|Thailand
8/14/1963,Sweden,Finland,0,0,Nordic Championship,Solna,Sweden,FALSE,1963,8,1960,1963-08-14|Sweden|Finland
8/14/1963,Sweden,Norway,0,0,Nordic Championship,Gothenburg,Sweden,FALSE,1963,8,1960,1963-08-14|Sweden|Norway
8/15/1963,Taiwan,Japan,2,0,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE,1963,8,1960,1963-08-15|Taiwan|Japan
8/16/1963,Taiwan,Thailand,2,2,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE,1963,8,1960,1963-08-16|Taiwan|Thailand
8/16/1963,Malaysia,South Korea,3,0,Merdeka Tournament,Kuala Lumpur,Malaysia,FALSE,1963,8,1960,1963-08-16|Malaysia|South Korea
8/17/1963,Thailand,Vietnam Republic,2,3,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE,1963,8,1960,1963-08-17|Thailand|Vietnam Republic
8/18/1963,Taiwan,South Korea,1,0,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE,1963,8,1960,1963-08-18|Taiwan|South Korea
8/29/1963,Fiji,Papua New Guinea,3,1,South Pacific Games,Suva,Fiji,FALSE,1963,8,1960,1963-08-29|Fiji|Papua New Guinea
8/30/1963,Solomon Islands,Vanuatu,6,3,South Pacific Games,Suva,Fiji,TRUE,1963,8,1960,1963-08-30|Solomon Islands|Vanuatu
9/1/1963,Colombia,Costa Rica,4,5,Friendly,Bogotá,Colombia,FALSE,1963,9,1960,1963-09-01|Colombia|Costa Rica
9/1/1963,Fiji,Solomon Islands,5,0,South Pacific Games,Suva,Fiji,FALSE,1963,9,1960,1963-09-01|Fiji|Solomon Islands
9/1/1963,New Caledonia,Tahiti,2,1,South Pacific Games,Suva,Fiji,TRUE,1963,9,1960,1963-09-01|New Caledonia|Tahiti
9/4/1963,China Pr,Myanmar,4,0,Friendly,Beijing,China PR,FALSE,1963,9,1960,1963-09-04|China Pr|Myanmar
9/4/1963,Colombia,Costa Rica,1,0,Friendly,Cali,Colombia,FALSE,1963,9,1960,1963-09-04|Colombia|Costa Rica
9/4/1963,German Dr,Bulgaria,1,1,Friendly,Magdeburg,German DR,FALSE,1963,9,1960,1963-09-04|German Dr|Bulgaria
9/4/1963,Poland,Norway,9,0,Friendly,Szczecin,Poland,FALSE,1963,9,1960,1963-09-04|Poland|Norway
9/6/1963,Solomon Islands,Tahiti,0,18,South Pacific Games,Suva,Fiji,TRUE,1963,9,1960,1963-09-06|Solomon Islands|Tahiti
9/6/1963,Fiji,New Caledonia,2,8,South Pacific Games,Suva,Fiji,FALSE,1963,9,1960,1963-09-06|Fiji|New Caledonia
9/8/1963,Mauritius,Réunion,0,2,Friendly,Antananarivo,Madagascar,TRUE,1963,9,1960,1963-09-08|Mauritius|Réunion
9/11/1963,Netherlands,Luxembourg,1,1,UEFA Euro qualification,Amsterdam,Netherlands,FALSE,1963,9,1960,1963-09-11|Netherlands|Luxembourg
9/15/1963,Madagascar,Réunion,6,1,Friendly,Antananarivo,Madagascar,FALSE,1963,9,1960,1963-09-15|Madagascar|Réunion
9/15/1963,Norway,Denmark,0,4,Nordic Championship,Oslo,Norway,FALSE,1963,9,1960,1963-09-15|Norway|Denmark
9/18/1963,Bulgaria,Sudan,1,1,Friendly,Sofia,Bulgaria,FALSE,1963,9,1960,1963-09-18|Bulgaria|Sudan
9/18/1963,Sweden,Yugoslavia,3,2,UEFA Euro qualification,Malmö,Sweden,FALSE,1963,9,1960,1963-09-18|Sweden|Yugoslavia
9/22/1963,Poland,Turkey,0,0,Friendly,Poznań,Poland,FALSE,1963,9,1960,1963-09-22|Poland|Turkey
9/22/1963,Russia,Hungary,1,1,Friendly,Moscow,Russia,FALSE,1963,9,1960,1963-09-22|Russia|Hungary
9/25/1963,Austria,Republic Of Ireland,0,0,UEFA Euro qualification,Vienna,Austria,FALSE,1963,9,1960,1963-09-25|Austria|Republic Of Ireland
9/27/1963,Martinique,Puerto Rico,6,0,Friendly,Basse-Terre,Guadeloupe,TRUE,1963,9,1960,1963-09-27|Martinique|Puerto Rico
9/28/1963,Germany,Turkey,3,0,Friendly,Frankfurt am Main,Germany,FALSE,1963,9,1960,1963-09-28|Germany|Turkey
9/28/1963,Kenya,Tanzania,4,1,Friendly,Nairobi,Kenya,FALSE,1963,9,1960,1963-09-28|Kenya|Tanzania
9/29/1963,Bulgaria,France,1,0,UEFA Euro qualification,Sofia,Bulgaria,FALSE,1963,9,1960,1963-09-29|Bulgaria|France
9/29/1963,Uganda,Zanzibar,2,0,Friendly,Nairobi,Kenya,TRUE,1963,9,1960,1963-09-29|Uganda|Zanzibar
10/1/1963,Kenya,Zanzibar,1,0,Friendly,Nairobi,Kenya,FALSE,1963,10,1960,1963-10-01|Kenya|Zanzibar
10/2/1963,Tanzania,Uganda,1,1,Friendly,Nairobi,Kenya,TRUE,1963,10,1960,1963-10-02|Tanzania|Uganda
10/4/1963,Tanzania,Zanzibar,2,1,Friendly,Nairobi,Kenya,TRUE,1963,10,1960,1963-10-04|Tanzania|Zanzibar
10/5/1963,Kenya,Uganda,1,2,Friendly,Nairobi,Kenya,FALSE,1963,10,1960,1963-10-05|Kenya|Uganda
10/6/1963,Denmark,Sweden,2,2,Nordic Championship,Copenhagen,Denmark,FALSE,1963,10,1960,1963-10-06|Denmark|Sweden
10/6/1963,Yugoslavia,Hungary,2,0,Friendly,Belgrade,Yugoslavia,FALSE,1963,10,1960,1963-10-06|Yugoslavia|Hungary
10/8/1963,Liberia,Nigeria,2,2,Friendly,Monrovia,Liberia,FALSE,1963,10,1960,1963-10-08|Liberia|Nigeria
